Customer_ID,Age,Income,Customer_Segment,Location,Product_ID,Base_Price,Discount,Final_Price,Units_Sold,Revenue,Profit,Competitor_Pricing,Inflation_Rate,Season,Transaction_Date,Promotion_Type,Category,Transaction_Frequency,Tenure,Days_Since_Last_Purchase
8731,30,83992.8946861723,Low-value,North America,8731,112.97350730187654,0.17721409399748148,92.95300955965664,1,92.95300955965664,13.871554448343062,117.96519702566536,0.011971533396412434,Summer,2020-07-25 01:45:50,Discount,Clothing,5,2,83
8732,34,37169.01750847701,Low-value,Asia-Pacific,8732,108.46147693203872,0.05,103.03840308543678,1,103.03840308543678,27.115369233009687,115.38095959247404,0.027292109958045003,Summer,2020-11-11 11:07:03,Flash Sale,Electronics,5,3,289
8733,38,34352.580570318045,Low-value,Europe,8733,81.05664358640018,0.08817045291462161,73.90984260964822,25,1847.7460652412055,429.25480247920245,88.9915478770447,0.032513138745210626,Fall,2023-11-15 07:46:48,Flash Sale,Home Goods,5,2,261
8734,18,28896.669408487825,Medium-value,Europe,8734,93.62291034900976,0.195760540466378,75.29523881905234,24,1807.0857316572562,234.22083779389243,101.95188039383363,0.035500917136275616,Summer,2022-02-21 18:30:15,Loyalty Points,Clothing,4,3,210
8735,19,61475.22433187773,Low-value,North America,8735,104.51674640111551,0.08458128853879332,95.67658531662687,5,478.38292658313435,112.57431417923009,96.70315669532573,0.02599465512659902,Spring,2021-06-15 17:53:08,Discount,Beauty Products,4,3,195
8736,29,70191.41729323694,Medium-value,North America,8736,86.42008941184937,0.2031347858461895,68.8651630563648,32,2203.685217803674,267.87521497824787,91.3595099496136,0.0293833559734063,Summer,2020-06-28 18:40:34,Flash Sale,Home Goods,4,4,329
8737,37,81823.7653056511,Medium-value,North America,8737,118.67695822261112,0.21213429632788805,93.50150519972334,8,748.0120415977867,83.42107555116445,122.52564457873694,0.02390816884415475,Summer,2022-09-28 00:45:10,Loyalty Points,Clothing,1,2,191
8738,33,68298.14275789476,Medium-value,North America,8738,99.90607569419736,0.21537888637455782,78.38841636912885,23,1802.9335764899636,194.4457578133862,90.38445526185265,0.021501238876064897,Fall,2023-12-05 19:10:27,BOGO,Home Goods,5,1,106
8739,50,34514.66414369692,Medium-value,North America,8739,95.98441922217627,0.05,91.18519826106746,9,820.666784349607,215.96494324989658,103.75468508557843,0.03428253039854514,Winter,2020-09-06 01:45:24,Flash Sale,Home Goods,5,3,48
8740,20,46086.245776706506,Low-value,North America,8740,92.10110410863064,0.19763285188409893,73.89890024196767,16,1182.3824038714827,150.85003785481967,92.01207397749992,0.03791144376691841,Summer,2020-07-08 14:05:33,Loyalty Points,Clothing,8,3,53
8741,27,41704.365451737336,Low-value,Asia-Pacific,8741,109.42051980350314,0.16361909230251834,91.51723367398422,12,1098.2068040878107,179.0744377383843,115.3825245607986,0.01667560649396683,Spring,2021-12-14 14:21:52,Discount,Electronics,3,2,129
8742,50,45537.65335569336,High-value,Europe,8742,97.75668678156708,0.11927628513540786,86.09663233511613,10,860.9663233511612,176.66951588019174,98.75686373295687,0.016914892039133864,Summer,2020-10-09 04:29:52,Discount,Beauty Products,3,1,183
8743,36,21537.514462960247,Medium-value,Europe,8743,62.395621705547946,0.16740070096807988,51.95055089470008,44,2285.8242393668033,364.0390908359269,60.25065890146244,0.027938156488973333,Spring,2022-07-15 18:54:16,Loyalty Points,Clothing,5,4,210
8744,44,43047.438693585354,Low-value,Asia-Pacific,8744,136.1093148589698,0.14473013962948736,116.41019471455725,1,116.41019471455725,21.13367431327839,135.77718240603755,0.024688706691163957,Winter,2023-10-10 10:52:22,Discount,Home Goods,4,4,36
8745,56,32404.956633019065,High-value,Asia-Pacific,8745,56.163864675643744,0.05,53.35567144186155,44,2347.6495434419085,617.8025114320811,59.88001286425883,0.03749831362494781,Summer,2023-06-17 21:44:49,Discount,Home Goods,7,3,107
8746,28,32585.758516476395,Medium-value,Europe,8746,127.92328990249501,0.06539583614246458,119.55763939722645,1,119.55763939722645,30.011336465479943,120.46235893326634,0.02440159217378988,Fall,2023-07-21 01:37:36,Discount,Home Goods,6,4,137
8747,34,28116.274262731535,High-value,Europe,8747,82.51871452308666,0.0988384934275971,74.3626891000428,23,1710.3418493009844,381.79054547928934,83.37404230700285,0.0257524267962507,Winter,2023-01-03 06:07:03,BOGO,Electronics,2,3,34
8748,32,65331.93153551775,High-value,North America,8748,88.59171136372358,0.19704323066419516,71.1353143465456,31,2205.1947447429134,282.754608150112,90.82112265330146,0.0041473550417775,Fall,2022-03-08 15:05:34,Discount,Home Goods,5,3,41
8749,18,43830.03314162537,Low-value,Europe,8749,137.38320679739962,0.1884150603109715,111.4981416029529,1,111.4981416029529,15.329896844773174,139.74461450504037,0.01588048636201882,Winter,2020-02-12 06:59:45,BOGO,Home Goods,3,3,289
8750,32,63694.54010203537,Medium-value,North America,8750,52.17318677658743,0.1547059568101641,44.10168399648007,76,3351.7279837324854,576.1144472180342,51.073259946241066,0.028864319043639924,Spring,2023-11-06 17:34:19,Loyalty Points,Clothing,4,4,30
8751,44,54317.41206394784,Low-value,North America,8751,97.81671203893997,0.09029320955669398,88.98452716066117,15,1334.7679074099176,307.69243100104796,91.2582492114827,0.014898376345668988,Summer,2023-10-08 09:57:02,Flash Sale,Clothing,5,4,115
8752,40,33769.53495109337,High-value,Europe,8752,126.37692508535892,0.09291718213764805,114.63433731920674,1,114.63433731920674,26.170489759455492,120.34940824579968,0.02629400504179984,Summer,2021-04-21 20:05:43,Loyalty Points,Clothing,3,1,240
8753,41,49275.92914373826,High-value,North America,8753,87.650984796514,0.128709442358452,76.36947542118553,22,1680.1284592660816,330.30329339976623,86.90136870389512,0.01132903064209722,Spring,2023-06-13 08:41:01,BOGO,Home Goods,1,4,364
8754,31,67848.48217516887,Low-value,North America,8754,107.19236861495894,0.23546732520444696,81.95206829486544,19,1557.0892976024434,131.43079502348965,100.90101554112401,0.018492800159022826,Spring,2021-03-05 04:18:29,Loyalty Points,Clothing,7,2,75
8755,28,41073.23625849117,Medium-value,Asia-Pacific,8755,122.90702379085789,0.10276777862421674,110.27614197855767,1,110.27614197855767,24.241225324957156,128.54301118307595,0.03789205912915527,Summer,2022-02-12 21:36:31,Loyalty Points,Home Goods,7,2,178
8756,48,24306.41088233881,High-value,Europe,8756,97.51255382650963,0.09445957011520051,88.30155991122218,10,883.0155991122218,200.42772232665442,93.18698808016056,0.014393292578928603,Fall,2021-04-11 11:51:28,Discount,Home Goods,0,2,14
8757,30,37427.028594346346,Low-value,Asia-Pacific,8757,127.56768796045797,0.1728470608386361,105.51798803851254,1,105.51798803851254,16.220606466191967,119.85242505671818,0.017998477508821185,Spring,2021-08-27 05:13:42,Flash Sale,Clothing,3,1,270
8758,38,68537.13869935645,Medium-value,North America,8758,99.25848065714774,0.2016576148099115,79.24225219817158,15,1188.6337829725737,146.41973607252248,96.39330392541241,0.032943958964761176,Summer,2021-08-06 18:40:02,Loyalty Points,Home Goods,4,3,144
8759,37,59740.629683586165,Medium-value,North America,8759,88.69421941479186,0.1297920601761972,77.18241395122635,24,1852.3779348294324,362.3150486609292,83.82926248132694,0.01004996540254901,Summer,2020-03-26 01:04:55,Loyalty Points,Electronics,6,3,72
8760,50,68302.86857454339,Medium-value,Asia-Pacific,8760,109.16994322373674,0.21752535073135948,85.4227130346708,19,1623.0315476587452,171.07130278304692,113.65043579272302,0.031205291507114513,Summer,2021-08-06 10:33:03,BOGO,Electronics,5,2,263
8761,45,39884.50191135992,High-value,Asia-Pacific,8761,122.89988972151637,0.1448760775167489,105.09463577142208,1,105.09463577142208,19.064712966360617,130.2411269630991,0.031039658832272086,Summer,2021-09-29 17:07:53,Loyalty Points,Clothing,9,2,18
8762,22,40118.19886113141,Medium-value,Asia-Pacific,8762,85.20448428576151,0.1323885503346583,73.92438612915737,26,1922.0340393580916,371.31242535723226,83.83345859521832,0.03384124395590608,Spring,2021-08-10 04:07:17,Flash Sale,Home Goods,2,1,307
8763,23,67511.35438383878,Medium-value,North America,8763,94.71046988980707,0.08779611631502524,86.39525845911088,15,1295.9288768866631,301.4689430436889,97.79298847086761,0.027099030299545947,Spring,2023-11-18 13:37:02,Loyalty Points,Home Goods,2,2,41
8764,41,37976.6579716418,Medium-value,Europe,8764,76.65093033411814,0.18435565029982764,62.519898226285015,34,2125.6765396936903,301.3843977416787,72.01030796341041,0.007142392689094555,Fall,2022-01-31 13:15:31,Discount,Electronics,4,4,11
8765,34,44251.08588844206,Low-value,North America,8765,92.25132540094272,0.08476600436658698,84.43154914918297,12,1013.1785897901957,238.2674564222769,89.22436909028612,0.0420655403582804,Summer,2021-04-04 12:22:03,Flash Sale,Home Goods,3,3,17
8766,30,53072.45640637197,Medium-value,Asia-Pacific,8766,89.36795001959096,0.05883191933039139,84.11026199331593,11,925.2128819264752,237.07966677562484,83.17509546017342,0.03273184381795092,Spring,2020-07-06 07:00:55,BOGO,Beauty Products,4,3,14
8767,45,37075.914568292086,Low-value,Europe,8767,105.11561545540906,0.14687375822435847,89.67688996540667,10,896.7688996540667,160.95959146620345,99.04405604235342,0.03546061737643108,Spring,2023-06-10 10:46:31,Discount,Clothing,3,3,183
8768,37,55237.68005031832,High-value,Asia-Pacific,8768,63.764338302534796,0.10065356018109908,57.34623063979265,37,2121.810533672328,470.3141716366769,63.422580634087815,-0.005472761437115361,Winter,2020-06-20 10:32:21,BOGO,Clothing,2,1,3
8769,36,65390.37207427883,Low-value,North America,8769,95.76210680236758,0.11370717105729175,84.87326854338413,10,848.7326854338413,178.39793781726826,98.58035890228716,0.013475950189018064,Winter,2023-12-04 15:02:47,Loyalty Points,Home Goods,6,1,323
8770,43,47970.38238219729,Low-value,Europe,8770,115.25317066053066,0.20003149933414086,92.19890613029109,6,553.1934367817465,69.13012000751783,107.03346071667394,0.03330794207105066,Fall,2022-08-05 09:17:43,Discount,Clothing,3,3,76
8771,31,50282.267026849884,High-value,Europe,8771,109.16667080894342,0.1738084817540531,90.19257749749646,3,270.57773249248936,41.32772379370819,109.80022859643204,0.015433478707727741,Summer,2022-10-30 04:29:14,Discount,Home Goods,2,1,201
8772,51,68834.89311219125,Low-value,North America,8772,116.43640742558463,0.2019635388272316,92.92049853358421,8,743.3639882686737,91.32010668539976,115.53391196330492,0.02284813245942606,Summer,2020-02-12 06:02:50,Loyalty Points,Beauty Products,4,3,48
8773,27,51365.008090572446,Medium-value,Asia-Pacific,8773,114.03966832646125,0.15727205255744836,96.10441561578806,4,384.4176624631522,65.10659114906076,102.90596952486534,0.01834206730733364,Winter,2021-06-17 06:47:54,Loyalty Points,Electronics,6,4,268
8774,42,53919.09817773391,Low-value,Asia-Pacific,8774,115.01671531161494,0.05,109.2658795460342,1,109.2658795460342,28.754178827903743,123.63347298115835,0.04666360151570022,Summer,2023-09-23 12:38:49,Flash Sale,Clothing,7,3,352
8775,49,41712.127295278304,Low-value,Asia-Pacific,8775,79.35487229525344,0.13734009781570647,68.45626637207044,24,1642.9503929296907,309.7885383694329,80.60168422625095,0.015451974939001743,Summer,2021-11-21 13:19:51,Loyalty Points,Home Goods,6,4,193
8776,21,55270.277973750504,High-value,North America,8776,84.51068773122799,0.19241811651939847,68.24930037222606,32,2183.977611911234,290.9382067317272,80.4551416030441,0.0374415790123721,Spring,2020-09-29 16:24:41,BOGO,Home Goods,6,1,188
8777,32,41014.02156626568,High-value,Asia-Pacific,8777,116.72030465870577,0.209531210483742,92.26375793553599,12,1107.165095226432,126.71453609330342,118.9873837285869,0.029187486382547975,Fall,2020-07-09 11:53:54,BOGO,Home Goods,3,3,79
8778,46,29243.956517838644,Medium-value,Europe,8778,58.732398335477725,0.18575983551734815,47.82227768114001,53,2534.5807171004203,355.608738854197,63.77306367324349,0.025275571614607834,Summer,2023-12-13 08:03:55,Loyalty Points,Clothing,7,3,249
8779,47,36701.729885400855,Medium-value,Asia-Pacific,8779,63.89260650999155,0.17746792082081486,52.55371847684089,49,2575.132205365204,383.61580207249347,57.75503553382452,0.012523015425845427,Summer,2022-04-28 13:39:44,Discount,Clothing,7,3,60
8780,33,34081.08540898738,Medium-value,Asia-Pacific,8780,93.73093328583468,0.18982020520865692,75.93890829511861,27,2050.3505239682027,278.83588486592714,102.20629877970977,0.004700099591167007,Summer,2023-06-04 13:50:43,Loyalty Points,Electronics,4,4,166
8781,28,25062.166419976184,Medium-value,Europe,8781,98.67712188984748,0.2462845984597443,74.37446654804316,27,2008.1105967971653,143.11299307904792,101.75540997576474,0.010410094967690024,Summer,2023-05-16 18:05:08,BOGO,Home Goods,10,1,93
8782,45,49205.474635375205,Medium-value,Europe,8782,88.1096708873572,0.15055343559031575,74.84445722653355,26,1945.9558878898722,342.35987773997135,88.79273951448104,0.01303063119296019,Summer,2022-04-08 14:26:36,Discount,Home Goods,1,4,76
8783,47,53346.14324320558,Low-value,Asia-Pacific,8783,62.63262571508258,0.1478956440633797,53.36953319556984,49,2615.1071265829223,466.8080645555899,61.34224134050703,0.022541867405797306,Fall,2023-05-02 00:27:35,Discount,Electronics,8,1,231
8784,23,32709.741645179045,High-value,Europe,8784,122.62628641842463,0.18295900207100158,100.19070342763685,1,100.19070342763685,14.352302934739612,113.60319553721541,0.020412244055649866,Summer,2020-02-21 22:16:39,Loyalty Points,Clothing,6,3,199
8785,23,49293.31852305885,Medium-value,North America,8785,86.69098399833872,0.10172223348883078,77.87258348268321,22,1713.1968366190306,378.15568304461436,78.33552129936616,0.013766792505675739,Summer,2020-04-02 00:14:31,Discount,Electronics,4,2,11
8786,37,66584.73854113756,High-value,Europe,8786,70.883784453071,0.20260118314074813,56.522645857385044,40,2260.9058342954017,276.1598696094137,69.95636285935407,0.024796982733093904,Spring,2022-08-08 23:07:17,Flash Sale,Clothing,6,1,62
8787,41,59229.7625148879,Low-value,North America,8787,45.84947021279227,0.11380798668421344,40.63143431733656,53,2153.4660188188377,452.45067392424465,46.32047181296476,0.02119142539300261,Summer,2020-09-20 04:15:51,Loyalty Points,Home Goods,7,4,255
8788,32,29737.16369368847,Low-value,Europe,8788,116.8432184010216,0.15747725764534531,98.44306879277256,2,196.88613758554513,33.3056318241149,128.2845053132544,0.009109867119361096,Winter,2021-01-15 08:13:53,Loyalty Points,Home Goods,2,3,141
8789,42,88895.10813482439,High-value,North America,8789,98.10814642235069,0.05,93.20273910123315,7,652.419173708632,171.68925623911366,98.60698882629588,0.034002396148164325,Summer,2020-06-09 12:43:39,Loyalty Points,Electronics,4,3,43
8790,28,77227.3628894526,Low-value,North America,8790,82.17256762957238,0.12444852438590383,71.94631284307121,26,1870.6041339198514,375.0634030616342,85.54388631711116,0.008338262614786192,Summer,2022-11-25 11:23:27,Flash Sale,Electronics,7,2,175
8791,18,48720.57948014876,Low-value,Asia-Pacific,8791,116.54749924692999,0.11766398873599171,102.83405560833121,1,102.83405560833121,21.250806135480232,119.62008353444371,0.005197408769895074,Summer,2022-04-15 09:50:04,Loyalty Points,Home Goods,5,3,174
8792,31,63125.5425024383,Low-value,Europe,8792,111.39374326106959,0.12672521685421695,97.27734699010757,3,291.83204097032274,57.9051801220766,119.8420878820118,0.03171555887587034,Summer,2022-10-14 11:50:03,Discount,Home Goods,3,1,257
8793,36,39322.058194348545,Medium-value,Europe,8793,102.82170858254207,0.1759986525496368,84.72522641916323,11,931.9774906107956,140.2503345252217,102.55766705176887,0.04897183981842647,Summer,2023-10-17 17:12:26,Flash Sale,Home Goods,6,3,173
8794,32,54115.67231095492,Medium-value,Europe,8794,99.65450099668189,0.14068346603165202,85.63476039081395,15,1284.5214058622093,238.14914539704944,93.20642998081125,0.03373002675862553,Summer,2022-09-24 21:21:32,Flash Sale,Electronics,7,3,295
8795,23,73425.9977112405,Medium-value,North America,8795,91.32870179218371,0.07841198786768516,84.16743673528356,10,841.6743673528356,202.37345480754968,86.51366654668475,0.0305910194648937,Fall,2021-02-08 17:12:25,Flash Sale,Home Goods,7,4,24
8796,18,35182.26173427878,Medium-value,Asia-Pacific,8796,110.44578331957712,0.15328129134759588,93.51651102845558,8,748.1320882276447,129.63570163801285,107.32514003886338,0.02587493934809075,Spring,2020-12-28 02:10:51,Loyalty Points,Electronics,6,1,134
8797,30,20240.126387248696,Medium-value,Europe,8797,63.45469392688913,0.12430762937514456,55.566791352112155,42,2333.8052367887103,468.23723533817036,59.51684823429164,0.023719237067192856,Fall,2020-12-06 11:17:11,BOGO,Home Goods,4,1,27
8798,44,56255.91954242968,Medium-value,Asia-Pacific,8798,92.27593523920599,0.18737509333930302,74.98572326078829,33,2474.5288676060136,342.9547635803551,97.6649688402006,0.02936216664324543,Spring,2020-01-28 10:26:55,BOGO,Beauty Products,4,4,46
8799,48,23396.020915041703,Medium-value,Asia-Pacific,8799,70.07309484530005,0.1532815132810769,59.33218482712403,49,2907.2770565290775,503.7699033352859,68.24564628484734,0.028858327110883104,Fall,2021-05-05 13:52:41,Discount,Home Goods,7,1,213
8800,47,50624.53303518903,High-value,North America,8800,105.44990150198402,0.19024428670431953,85.38866020769832,17,1451.6072235308716,196.7533956572617,102.93521915763507,0.017565888598699696,Spring,2023-04-01 13:00:11,Discount,Beauty Products,2,2,199
8801,27,42268.99469580608,High-value,Europe,8801,117.19855402627343,0.11177354626344291,104.09885602580914,1,104.09885602580914,22.05986820741775,117.20982334124113,0.012374674933019164,Summer,2022-07-26 01:39:39,BOGO,Home Goods,8,4,273
8802,23,60497.907575441364,Low-value,Asia-Pacific,8802,100.81900518523143,0.20416217938290315,80.23557736339836,22,1765.182701994764,212.57002214220014,96.53221247806627,0.023369729327202445,Summer,2020-09-22 08:49:51,Flash Sale,Electronics,2,4,126
8803,40,20971.796680357,Low-value,Europe,8803,95.23675261379123,0.17345520325319413,78.71744233199189,15,1180.7616349798784,180.77573253507063,88.09747798920027,0.01641749045677843,Spring,2022-04-23 05:41:49,BOGO,Clothing,7,4,210
8804,41,43692.945980941346,Low-value,Europe,8804,69.61771727002633,0.19234659056079423,56.22698671051145,47,2642.668375394038,352.2454772101719,72.88699254811122,0.021798198337748563,Summer,2023-10-20 20:28:27,Loyalty Points,Clothing,3,4,84
8805,39,25761.34356055695,Medium-value,Europe,8805,106.61086755672736,0.1259060441799572,93.18791495606648,12,1118.2549794727977,222.72369199628798,108.55323080003467,0.01165274558071567,Summer,2023-05-07 23:40:46,Flash Sale,Clothing,5,2,340
8806,18,56772.091582446184,Low-value,Asia-Pacific,8806,116.70175924865761,0.1425282631062717,100.06846020150017,1,100.06846020150017,18.377228727439856,109.48861119792412,0.02388766339501599,Winter,2023-09-21 17:46:37,Discount,Home Goods,6,3,57
8807,26,63605.09686963463,Medium-value,North America,8807,97.47955149921735,0.14387986714220644,83.45420658042809,19,1585.6299250281338,289.15189008854304,88.93730556820908,0.007003942701629668,Summer,2021-06-24 03:18:55,Discount,Home Goods,1,3,121
8808,35,40001.190926254145,Low-value,North America,8808,87.91451600442626,0.12715809888358776,76.73547328503267,17,1304.5030458455553,258.3203053928829,88.58238693541429,0.01816233353211387,Spring,2020-03-04 14:19:32,Discount,Home Goods,9,1,89
8809,40,32370.928211427276,High-value,Asia-Pacific,8809,81.34580362791952,0.11623188282190319,71.89082771258563,26,1869.1615205272265,388.66789449909123,84.05424857714381,0.03320832842725065,Summer,2023-02-16 03:01:23,Discount,Home Goods,3,1,264
8810,43,35440.20079153005,Medium-value,Europe,8810,123.44771853311514,0.08906367335165663,112.45301125367452,1,112.45301125367452,26.039608280493923,116.86919326681253,0.03338318241915206,Fall,2022-01-19 08:54:49,BOGO,Clothing,2,1,70
8811,36,30660.020882487664,Low-value,Europe,8811,137.07352841053478,0.1108533069604351,121.87847448949184,1,121.87847448949184,25.927004602117492,134.09704246049674,0.016909066208918244,Spring,2022-03-28 20:31:28,Loyalty Points,Home Goods,1,4,16
8812,38,59445.529375201375,Low-value,North America,8812,98.69570432541437,0.14088251440894053,84.79120533868864,11,932.7032587255751,172.74633541988442,106.19487295033824,0.012299056712483172,Spring,2023-11-06 12:57:03,Flash Sale,Electronics,2,2,57
8813,36,54223.33882692047,Low-value,Asia-Pacific,8813,98.51522084898379,0.06825976586743734,91.79059493945327,8,734.3247595156262,182.63952276131704,98.62371742347335,0.02497018541079736,Summer,2022-05-20 07:50:35,Discount,Beauty Products,7,3,5
8814,42,33444.490844469554,Low-value,Asia-Pacific,8814,104.13942404210633,0.2069308018092138,82.58976952512356,29,2395.103316228583,281.07300817382486,111.61035496546904,0.01409960338389099,Summer,2020-12-12 11:22:25,Discount,Home Goods,3,3,184
8815,38,93576.72689629851,Medium-value,North America,8815,117.14871837266529,0.22062880989295142,91.30233605761961,5,456.5116802880981,46.49116598376956,118.2352163433,0.03964975600209676,Summer,2020-06-01 05:50:16,Loyalty Points,Clothing,6,2,163
8816,36,38974.63921230291,Medium-value,Asia-Pacific,8816,116.93898808691827,0.11541690452341374,103.44225206382582,1,103.44225206382582,21.58496040298303,119.52746622065919,0.020658662486935698,Summer,2020-04-12 07:54:51,Loyalty Points,Home Goods,7,1,111
8817,32,20568.090238877798,Medium-value,Asia-Pacific,8817,126.82359247401692,0.1953129433867148,102.05330333703947,1,102.05330333703947,13.276788605227622,128.90030411193635,0.009179349870537446,Summer,2023-12-15 14:05:00,Discount,Electronics,4,2,114
8818,36,59481.95911563592,High-value,North America,8818,103.65525577211709,0.12019068841326297,91.19685922321348,10,911.9685922321348,186.38180182731517,96.1144235829658,0.02489414807550434,Spring,2023-01-01 15:21:14,Discount,Electronics,2,2,45
8819,40,44152.023897361294,Low-value,North America,8819,144.58674772960023,0.09423472842117142,130.96165482400093,1,130.96165482400093,29.750931413280767,131.55918901908078,0.028081375926436218,Fall,2022-01-07 11:36:13,Discount,Home Goods,3,4,46
8820,38,51024.1204808709,Low-value,Asia-Pacific,8820,112.88258476897016,0.1906928034727535,91.3566882161245,6,548.140129296747,74.03327326707233,117.8082563126381,0.007856220173869395,Summer,2020-02-12 07:58:52,Loyalty Points,Clothing,7,2,252
8821,39,40723.25023165514,High-value,Asia-Pacific,8821,98.243056656361,0.21888247207315514,76.73937355139367,27,2071.963085887629,215.16931508240629,100.32436892345936,0.019960506058397737,Spring,2020-04-11 22:45:44,Discount,Home Goods,2,1,213
8822,48,61586.14704514764,High-value,North America,8822,124.96289753089535,0.14114408230190728,107.32512403710986,1,107.32512403710986,19.851095765483123,121.17744001437589,0.014100955960670777,Summer,2022-12-29 15:16:28,Loyalty Points,Home Goods,4,1,148
8823,38,39445.33874973038,High-value,North America,8823,150.31210724688557,0.18686228063694477,122.22444407938751,1,122.22444407938751,17.00596900656761,152.95527723625545,0.009374897887610412,Summer,2023-09-12 14:46:04,Loyalty Points,Electronics,3,1,139
8824,29,49044.733016517726,Low-value,Europe,8824,87.8172169562296,0.05,83.42635610841812,19,1585.1007660599444,417.1317805420906,88.62045046625204,0.023488163824628792,Spring,2022-12-19 00:07:47,Discount,Home Goods,2,1,236
8825,44,44206.89971156,Medium-value,Asia-Pacific,8825,93.92776444163296,0.1069446277269197,83.88269464020071,21,1761.536587444215,380.7984501522106,98.36017822295874,0.04344241946761007,Summer,2022-04-19 23:34:44,Discount,Home Goods,7,1,105
8826,21,33633.238373350345,Medium-value,Asia-Pacific,8826,104.9545938785997,0.1787917681655483,86.18957646194782,15,1292.8436469292174,190.82041120392063,106.62240206438486,0.020508568995071925,Summer,2022-04-15 15:53:42,Loyalty Points,Electronics,6,4,279
8827,24,80474.93261269857,High-value,North America,8827,85.01720296105704,0.2079018083387691,67.34197272554913,32,2154.943127217572,250.5577808898945,87.72232695095171,0.029626733621943874,Summer,2021-04-29 10:55:26,Loyalty Points,Home Goods,6,2,110
8828,38,39734.48593010186,Medium-value,North America,8828,119.79912040605035,0.15466414532340114,101.27049183795334,1,101.27049183795334,17.41110755371811,120.92604177319261,0.024629741528003304,Summer,2022-08-20 13:17:59,Flash Sale,Clothing,1,4,281
8829,40,47445.73217092293,Low-value,Europe,8829,92.39039642259178,0.12830054562346035,80.53665815120544,21,1691.2698211753143,333.13099376321514,86.08300417125061,0.024718415509915232,Spring,2022-09-17 13:52:19,Flash Sale,Clothing,4,1,34
8830,23,39989.49885774348,Low-value,Europe,8830,90.58260490993501,0.17549343730243044,74.68595221448251,22,1643.0909487186152,248.1188331056161,97.04066728613616,0.019616544587832182,Fall,2022-12-23 07:53:01,Flash Sale,Home Goods,6,2,186
8831,31,69999.76311923045,Medium-value,North America,8831,110.94443946224618,0.15858177532035167,93.3506732904019,7,653.4547130328133,109.82695966780706,108.76211350420405,0.021269134406556242,Spring,2023-07-03 05:12:59,Loyalty Points,Home Goods,6,4,261
8832,29,32119.910609119168,Medium-value,Asia-Pacific,8832,134.97048816118493,0.12052037845062762,118.70379384833298,1,118.70379384833298,24.224452135503526,127.05656140002779,0.024914964744024295,Summer,2020-11-11 12:15:16,Flash Sale,Home Goods,10,3,8
8833,30,40485.05305547325,Low-value,Europe,8833,77.51934367010499,0.06466498695969629,72.50655632255344,28,2030.1835770314963,510.8044410974385,84.75340082614711,-0.007318532538159939,Summer,2021-04-19 08:04:11,Flash Sale,Electronics,2,1,325
8834,44,82190.2525990917,Low-value,North America,8834,76.210439580708,0.1267861355335948,66.54801245895351,33,2196.0844111454658,435.623256831111,78.54211288360354,0.017369877006226265,Summer,2020-11-09 09:34:42,Flash Sale,Home Goods,6,4,167
8835,42,51327.41147785267,Medium-value,North America,8835,101.78400989682558,0.16867474599068602,84.61561788156506,20,1692.3123576313012,267.33621907574303,110.34969933203514,0.02259667738363717,Winter,2022-02-10 10:18:45,Flash Sale,Electronics,4,3,123
8836,35,75166.88493566528,High-value,North America,8836,70.60586415692265,0.14222451686855214,60.56397923911771,44,2664.815086521179,490.1544704879616,67.011177928268,-0.006987639644955589,Summer,2021-03-10 05:58:11,Flash Sale,Home Goods,6,2,61
8837,30,32546.71908879458,Low-value,Asia-Pacific,8837,87.4687076822967,0.2259225254026747,67.7075563490039,34,2302.0569158661324,220.30167302747128,90.08029004081676,0.004241367074121739,Winter,2023-11-02 04:21:15,Discount,Clothing,9,2,191
8838,22,71808.38518324815,Low-value,North America,8838,96.99668904857991,0.191928274645834,78.38028187312752,22,1724.3662012088053,230.61718986067476,95.68434529311062,0.03054933151532903,Summer,2021-07-15 21:28:23,Discount,Home Goods,7,4,169
8839,49,55147.2368887762,Low-value,North America,8839,119.5625257524649,0.0884874125121696,108.98274721520963,1,108.98274721520963,25.288979188484205,108.62788956270352,-0.0003425412042760041,Summer,2021-09-11 22:43:41,BOGO,Clothing,6,2,58
8840,41,51726.177812624774,Medium-value,Asia-Pacific,8840,73.4980038094774,0.11374174283713334,65.13821276113717,40,2605.528510445487,547.5844037801198,73.12259477992572,0.019450871461283298,Summer,2021-07-10 12:57:31,BOGO,Clothing,6,1,12
8841,28,77274.80891257904,Medium-value,North America,8841,95.24371142499402,0.05128227708561339,90.35939702503528,12,1084.3127643004234,284.2655883304737,92.28139358818667,0.013638366213419535,Summer,2022-07-02 21:43:27,Loyalty Points,Home Goods,3,4,126
8842,42,49387.67733928691,Medium-value,North America,8842,85.65966814409349,0.11620293143087101,75.70576360035423,28,2119.7613808099186,440.83188518568625,78.5953362004672,0.00010089520726250939,Spring,2023-07-10 05:10:39,Flash Sale,Beauty Products,7,3,221
8843,34,59898.001639707225,Low-value,Europe,8843,81.76060959832506,0.05608121782129252,77.17537504223974,27,2083.735126140473,538.4596047321293,85.84361299266328,0.033657701944022574,Summer,2020-09-22 21:34:12,Loyalty Points,Beauty Products,2,4,355
8844,32,40510.36982826701,Low-value,North America,8844,103.49801076148447,0.1924094113874837,83.58401943109179,19,1588.096369190744,211.57282606300066,104.51586011436116,0.009997717466688441,Spring,2021-07-24 04:56:32,Discount,Clothing,4,2,280
